concurrency,p90_e2e_latency_ms,p95_itl_ms,total_output_tokens,server_info,total_output_tokens_retokenized,failed,duration,output_throughput,model_id,sharegpt_output_len,task_id,tokenizer_id,max_output_tokens_per_s,endpoint_type,std_tpot_ms,random_range_ratio,repeats,p99_ttft_ms,burstiness,max_concurrent_requests,max_concurrent_num,output_length,std_ttft_ms,std_itl_ms,max_concurrency,backend,dataset_name,total_throughput,completed,total_input_text_tokens,repeat_no,median_ttft_ms,mean_e2e_latency_ms,p99_e2e_latency_ms,mean_itl_ms,request_goodput,date,input_throughput,random_input_len,total_token_throughput,p99_itl_ms,total_input_vision_tokens,accept_length,num_prompts,median_e2e_latency_ms,random_output_len,request_throughput,mean_ttft_ms,base_url,others,median_tpot_ms,total_input_tokens,label,request_rate,hostname,reporter,p99_tpot_ms,input_length,mean_tpot_ms,model,median_itl_ms,timestamp,std_e2e_latency_ms,tag
36,7237.994114002504,37.66820239543449,2390,,2380,,7.473360891992343,319.8025673510387,,,2026-mi350x8-deepseek,,1491.0,,246.28602731487732,0.0,3,5726.417586152093,,36,40,140,1907.1825335625563,241.2300991527222,,sglang,random,14048.297883284877,36,102598,0,3537.7288075032993,6563.218248361308,7398.302472801151,50.145633676175635,,2026-03-17,13728.495315933837,5600,,1432.7030699981453,0,2.6715305745247964,,6534.475004002161,140,4.817109801103512,3285.6383826102606,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,48.95888379364424,102598,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,1152.7615344126982,5600,116.1178792566861,amd/DeepSeek-R1-MXFP4,10.887515668097572,2026-03-18 00:21:08.147000,501.67954872919574,
36,6619.507522998902,37.36961219692602,2390,,2385,,6.83643015200505,349.59766235584794,,,2026-mi350x8-deepseek,,1632.0,,209.9377753784658,0.0,3,5080.900199201278,,36,40,140,1325.8719126633785,212.56670074488218,,sglang,random,15357.137813981491,36,102598,1,2796.1624525050865,5939.021111889612,6780.109252206603,51.89978852721819,,2026-03-17,15007.540151625644,5600,,1228.563265683527,0,2.670910345885421,,5895.366902499518,140,5.265906211217794,2545.346074165233,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,57.86629635291295,102598,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,993.351989889833,5600,114.3451567610702,amd/DeepSeek-R1-MXFP4,10.768065752927214,2026-03-18 00:21:25.217000,497.2165201189332,
36,5513.165886994102,37.45213199290447,2390,,2380,,5.567229933003546,429.297878614937,,,2026-mi350x8-deepseek,,1716.0,,143.25323620966194,0.0,3,3918.971845350461,,36,40,140,1127.3564320494072,138.9977367398285,,sglang,random,18858.21158160042,36,102598,2,2684.110761496413,4758.739820500017,5537.225280143321,35.49254203184666,,2026-03-17,18428.913702985483,5600,,829.2535749211675,0,2.669053660370266,,4718.277095504163,140,6.466411560727084,2438.9020271947734,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,36.9936950948072,102598,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,679.5950838000857,5600,75.02005664239859,amd/DeepSeek-R1-MXFP4,11.391091330248551,2026-03-18 00:21:40.823000,510.9683107925285,
37,7674.458611194859,41.86687279143371,2493,,2480,,7.80790297499334,319.2918774713804,,,2026-mi350x8-deepseek,,1606.0,,202.73464154765708,0.0,3,6177.973185154842,,37,40,140,1715.7237766636476,227.4463269447221,,sglang,random,14149.125617188427,37,107982,0,3650.1553270063596,7003.091466190322,7785.834605556447,51.25055862615824,,2026-03-17,13829.833739717047,5600,,1262.7370806395386,0,2.6690270420964595,,6956.1433480121195,140,4.738788394079854,3605.3124211891395,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,53.977203625072434,107982,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,896.6661596393295,5600,100.09285750096664,amd/DeepSeek-R1-MXFP4,10.629775002598763,2026-03-18 00:21:58.915000,491.7767122559081,
37,5871.043041002122,42.39235350250964,2493,,2481,,5.964539288994274,417.97025372941476,,,2026-mi350x8-deepseek,,1436.0,,174.5537987699727,0.0,3,4252.378555403558,,37,40,140,1137.0200559568148,157.11763664286272,,sglang,random,18521.967019958724,37,107982,1,2337.387966006645,5135.0485860532135,5938.354244315415,39.91025735887551,,2026-03-17,18103.99676622931,5600,,879.6480736685529,0,2.6681518932091803,,5084.733811992919,140,6.203329076609847,2486.9429924870633,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,44.57298295658446,107982,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,764.059123040255,5600,80.00038232983601,amd/DeepSeek-R1-MXFP4,11.22724000015296,2026-03-18 00:22:15.052000,522.5816480552201,
37,7881.82541160204,42.26198724427377,2493,,2482,,8.145214250005665,306.06929707199123,,,2026-mi350x8-deepseek,,1336.0,,241.23990535893896,0.0,3,6295.469953396823,,37,40,140,1725.020034486299,254.23810538529145,,sglang,random,13563.179139201055,37,107982,2,3285.09353499976,7183.424713191139,8065.463809645735,58.628617306629536,,2026-03-17,13257.109842129063,5600,,1517.9744810181244,0,2.6674578812107366,,7125.840071996208,140,4.5425447218867525,3291.74668667602,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,63.080114256186526,107982,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,1071.0140641617675,5600,118.32808600370606,amd/DeepSeek-R1-MXFP4,10.6933700008085,2026-03-18 00:22:33.419000,501.8440612740942,
38,6715.1587388972985,42.183464750996805,2519,,2509,,7.053287556991563,357.1384236990372,,,2026-mi350x8-deepseek,,1566.0,,222.23017140903195,0.0,3,5210.50780499485,,38,40,140,1364.2581709643298,221.32208333602887,,sglang,random,15769.809340857566,38,108710,0,2648.7922559972503,6028.484793603543,6959.635934635736,51.720353553288284,,2026-03-17,15412.67091715853,5600,,1192.3955518153768,0,2.666994243998315,,5962.197790504433,140,5.387558594904094,2655.7678855254044,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,58.99380303254044,108710,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,989.9980344807519,5600,106.27598310269018,amd/DeepSeek-R1-MXFP4,10.820016999787185,2026-03-18 00:22:50.629000,513.436340535274,
38,5800.779256405076,42.44080686039524,2519,,2515,,6.066430072998628,415.2359739893716,,,2026-mi350x8-deepseek,,1456.0,,172.6743019465761,0.0,3,4257.224878531852,,38,40,140,1191.0541178345677,153.4620142686957,,sglang,random,18335.16560177206,38,108710,1,3135.525575999054,5120.342511948317,6007.500953324344,38.367378401210686,,2026-03-17,17919.929627782687,5600,,879.5360076447832,0,2.6660455165036145,,5086.049226993055,140,6.2639805524399055,2616.3604172370947,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,38.071895126521135,108710,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,749.2125035712469,5600,76.35208700089811,amd/DeepSeek-R1-MXFP4,11.146668664878234,2026-03-18 00:23:07.129000,514.3257265487757,
38,6602.254536001419,42.271454049478024,2519,,2508,,6.88414786499925,365.9131165394099,,,2026-mi350x8-deepseek,,1747.0,,214.77014786656014,0.0,3,5047.939341859019,,38,40,140,1334.895634993155,214.28338008077483,,sglang,random,16157.264803319578,38,108710,2,2646.325932495529,5908.07929202588,6814.359998449072,50.028523284656266,,2026-03-17,15791.35168678017,5600,,1144.111001000662,0,2.664992278581974,,5808.947655496013,140,5.519927919213011,2643.0543114467196,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,54.58087219535035,108710,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,955.4092227003385,5600,101.59898022478983,amd/DeepSeek-R1-MXFP4,11.020072835284129,2026-03-18 00:23:24.260000,513.0607435056006,
39,5986.91569759394,42.61824249988422,2571,,2553,,6.186251602004631,415.5990033070878,,,2026-mi350x8-deepseek,,1312.0,,159.21659764852072,0.0,3,4471.2154346038,,39,40,140,1272.8877473809957,167.58002713766345,,sglang,random,18058.108073683932,39,109141,0,2697.5341039942577,5333.42525969261,6116.993562273565,41.38298501346223,,2026-03-17,17642.509070376844,5600,,932.8328250012419,0,2.6653378446283207,,5276.959686001646,140,6.304302267202032,2647.7695976388463,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,39.47992571753997,109141,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,699.5896903319399,5600,80.22680833235621,amd/DeepSeek-R1-MXFP4,11.063751000619959,2026-03-18 00:23:40.577000,463.9047637771446,
39,6473.055597610073,42.55554380215471,2571,,2555,,6.731127060003928,381.9568368092133,,,2026-mi350x8-deepseek,,1888.0,,208.85921634937557,0.0,3,4950.160090134013,,39,40,140,1249.7433467736244,207.91848601670281,,sglang,random,16596.329114597756,39,109141,1,2340.756710007554,5867.507652872098,6678.698673917679,50.549263427326714,,2026-03-17,16214.372277788545,5600,,1122.244550742665,0,2.6637283118164623,,5790.378828009125,140,5.7939776878877165,2585.6862325383236,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,56.697433697416656,109141,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,931.283150541548,5600,106.77171916732792,amd/DeepSeek-R1-MXFP4,10.982655502933387,2026-03-18 00:23:57.472000,467.8368022190457,
39,6649.376259997371,42.63350649853237,2571,,2552,,6.959016445995076,369.4487604609146,,,2026-mi350x8-deepseek,,1679.0,,195.59821363813555,0.0,3,5160.296206398052,,39,40,140,1481.5071631649264,207.32843297993585,,sglang,random,16052.843223885528,39,109141,2,2699.6916430070996,6029.540560820187,6858.370283555995,50.016148469771856,,2026-03-17,15683.394463424613,5600,,1104.6896042498702,0,2.662506668391018,,5937.334292000742,140,5.604240240363932,2783.615195691639,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,45.72196693002377,109141,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,865.7759085958862,5600,100.03737552650972,amd/DeepSeek-R1-MXFP4,11.278310000003936,2026-03-18 00:24:14.733000,480.37892828622927,
40,6068.014295803732,43.356072896858656,2618,,2595,,6.226445907988818,420.46458584679664,,,2026-mi350x8-deepseek,,1366.0,,158.81996830454023,0.0,3,4524.4933842352475,,40,40,140,1279.034510645707,174.40567337376433,,sglang,random,18603.38975263254,40,113215,0,2699.97446549678,5376.434896774663,6198.287712502497,41.900082559627705,,2026-03-17,18182.925166785742,5600,,940.840773502714,0,2.6614288440740506,,5300.523814497865,140,6.42421063173104,2679.111412074417,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,39.875543514414176,113215,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,697.0510473824927,5600,81.35454726531594,amd/DeepSeek-R1-MXFP4,11.128495001078894,2026-03-18 00:24:31.252000,486.72831045766776,
40,5850.329887299449,42.98465340107214,2618,,2594,,6.071231195004657,431.2140183615577,,,2026-mi350x8-deepseek,,1446.0,,149.93267012681733,0.0,3,4328.215143649868,,40,40,140,1233.1392563546149,160.20399194479455,,sglang,random,19078.996710799966,40,113215,1,2704.125981006655,5200.399672774802,6035.256552342762,39.736529245262396,,2026-03-17,18647.78269243841,5600,,966.879441664787,0,2.6611978962241936,,5141.003109500161,140,6.588449478404243,2640.3682513755484,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,36.831281817218695,113215,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,658.5592564813313,5600,76.04865377835664,amd/DeepSeek-R1-MXFP4,10.832871248567244,2026-03-18 00:24:47.573000,474.5873372568325,
40,5874.558312701993,42.77174880553501,2618,,2601,,6.088308808000875,430.00446964181384,,,2026-mi350x8-deepseek,,1262.0,,179.6734398899848,0.0,3,4410.097818554641,,40,40,140,1231.839877452533,157.13153154059307,,sglang,random,19025.480417120023,40,113215,2,2887.8292469962616,5270.793981226598,6061.402469292079,39.85150652382687,,2026-03-17,18595.47594747821,5600,,871.1905225027294,0,2.6603552304677254,,5236.56940300134,140,6.5699689784845505,2703.3546150250913,http://tp4-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp4-sglang-mtp-v0.5.9-rocm700-mi35x-20260311,37.81658376760744,113215,,10000.0,power-bench-sglang-bddcdf8c6-kn72d,rs-power-cpu-pool-vhkcw,781.3076709502584,5600,81.51876209875367,amd/DeepSeek-R1-MXFP4,11.246220329970432,2026-03-18 00:25:03.851000,457.9981523948326,
1,1270.6392519903602,15.638234648213254,73,,73,,1.2720878639956936,57.385973143948746,,,2026-mi350x8-deepseek,,55.0,,0.0,0.0,3,171.56681399501394,,1,40,140,0.0,0.26787454218956336,,vllm,random,4111.35122661441,1,5157,0,171.56681399501394,1270.6392519903602,1270.6392519903602,15.264714625017303,,2026-03-17,4053.9652534704614,5600,,16.086480568919804,0,,,1270.6392519903602,140,0.7861092211499828,171.56681399501394,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,15.264894972157586,5157,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,15.264894972157586,5600,15.264894972157586,amd/DeepSeek-R1-MXFP4,15.247269002429675,2026-03-18 01:03:41.894000,0.0,
1,1267.424697012757,15.356604052067269,73,,73,,1.2689146259945119,57.529481104992584,,,2026-mi350x8-deepseek,,55.0,,0.0,0.0,3,171.28165801113937,,1,40,140,0.0,0.23554818629655394,,vllm,random,4121.632687385085,1,5157,1,171.28165801113937,1267.424697012757,1267.424697012757,15.224094222301373,,2026-03-17,4064.1032062800923,5600,,16.067637833621127,0,,,1267.424697012757,140,0.7880750836300354,171.28165801113937,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,15.224208875022468,5157,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,15.224208875022468,5600,15.224208875022468,amd/DeepSeek-R1-MXFP4,15.203159993689042,2026-03-18 01:03:52.528000,0.0,
1,1268.9324889943236,15.469772144570015,73,,73,,1.2705041130102472,57.45750781320864,,,2026-mi350x8-deepseek,,55.0,,0.0,0.0,3,170.9923119924497,,1,40,140,0.0,0.28255794077077967,,vllm,random,4116.476244699743,1,5157,2,170.9923119924497,1268.9324889943236,1268.9324889943236,15.24907627774357,,2026-03-17,4059.018736886534,5600,,16.720930415322073,0,,,1268.9324889943236,140,0.7870891481261458,170.9923119924497,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,15.249169125026027,5157,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,15.249169125026027,5600,15.249169125026027,amd/DeepSeek-R1-MXFP4,15.197261003777385,2026-03-18 01:04:03.211000,0.0,
2,1973.6887249091524,15.708696201909333,211,,211,,2.0377448270010063,103.54584008957261,,,2026-mi350x8-deepseek,,115.0,,1.4190998823236716,0.0,3,295.5321317513881,,2,40,140,0.22616249771090224,2.773483437809716,,vllm,random,2749.608256027845,2,5392,0,295.3104925036314,1725.2555765080615,2029.586183299398,13.683612540706271,,2026-03-17,2646.0624159382724,5600,,15.965542832855135,0,,,1725.2555765080615,140,0.9814771572471337,295.3104925036314,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,14.125031867750712,5392,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,15.51574975242791,5600,14.125031867750712,amd/DeepSeek-R1-MXFP4,15.46323900402058,2026-03-18 01:04:14.641000,310.5414355013636,
2,1861.8541541101877,15.75144719972741,211,,211,,1.926133087996277,109.54590901062795,,,2026-mi350x8-deepseek,,106.0,,1.4142678826066357,0.0,3,181.9675463740714,,2,40,140,0.23323099594563246,2.7659482479293014,,vllm,random,2908.937100410182,2,5392,1,181.73897999804467,1612.7872905053664,1917.8941984212724,13.694151976069493,,2026-03-17,2799.391191399554,5600,,16.06077865231782,0,,,1612.7872905053664,140,1.038349848441971,181.73897999804467,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,14.13408628413433,5392,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,15.520068809088832,5600,14.13408628413433,amd/DeepSeek-R1-MXFP4,15.481347989407368,2026-03-18 01:04:25.981000,311.3335795060266,
2,1863.2430823941831,15.696973801823333,211,,211,,1.9274319029937033,109.4720906467684,,,2026-mi350x8-deepseek,,106.0,,1.422301875504875,0.0,3,183.06924891468952,,2,40,140,0.27735450566979125,2.778910588935923,,vllm,random,2906.9768904921484,2,5392,2,182.79744149913313,1614.6244519986794,1919.1822742331715,13.701608952198347,,2026-03-17,2797.50479984538,5600,,16.083745916257612,0,,,1614.6244519986794,140,1.0376501483106009,182.79744149913313,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,14.14403656893258,5392,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,15.537892406927359,5600,14.14403656893258,amd/DeepSeek-R1-MXFP4,15.513951002503745,2026-03-18 01:04:37.213000,310.77328799437964,
3,2426.9373901945073,16.236454297904857,345,,342,,2.4361942319956142,141.61432428866414,,,2026-mi350x8-deepseek,,166.0,,0.4240993515439305,0.0,3,377.24610362929525,,3,40,140,0.32082795196117037,1.8368869998642714,,vllm,random,3988.598229312897,3,9372,0,376.82777299778536,2119.917373662853,2433.774652214488,15.379942529441049,,2026-03-17,3846.983905024233,5600,,16.846625609614424,0,,,2396.549558994593,140,1.2314289068579491,376.8507323305433,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,15.18856974428474,9372,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,15.975789471971137,5600,15.4000603156193,amd/DeepSeek-R1-MXFP4,15.857878497627098,2026-03-18 01:04:48.960000,418.36378719229873,
3,2331.5240227937466,16.141795759176603,345,,342,,2.34083483699942,147.38331579268336,,,2026-mi350x8-deepseek,,159.0,,0.4255000720532192,0.0,3,276.30193700577365,,3,40,140,0.3516129501789539,1.833847387409236,,vllm,random,4151.083129152186,3,9372,1,275.81281900347676,2023.6839419958415,2338.3935672737425,15.421923526489135,,2026-03-17,4003.6998133595025,5600,,16.61590198884369,0,,,2300.9927139937645,140,1.2815940503711596,275.8597426679141,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,15.229610706761802,9372,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,16.019849660445143,5600,15.44216434282923,amd/DeepSeek-R1-MXFP4,15.969829008099623,2026-03-18 01:05:00.551000,419.449413257554,
3,2331.9689752039267,16.101529158913763,345,,342,,2.341376312993816,147.34923134114374,,,2026-mi350x8-deepseek,,159.0,,0.42034496100828683,0.0,3,278.14626701700035,,3,40,140,0.3339973241648271,1.8484858438191119,,vllm,random,4150.12313316491,3,9372,2,277.71026600385085,2024.0647463312293,2338.844770726573,15.408737938217682,,2026-03-17,4002.7739018237658,5600,,16.621626169362575,0,,,2301.4098839921644,140,1.2812976638360325,277.734517333253,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,15.218584684158774,9372,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,15.998261043097626,5600,15.427703790972474,amd/DeepSeek-R1-MXFP4,15.947053499985486,2026-03-18 01:05:12.153000,419.5258728298331,
4,3970.7333053956972,16.30112164275488,482,,481,,3.9999296269961633,120.5021200240387,,,2026-mi350x8-deepseek,,248.0,,1.646214628064931,0.0,3,1800.5871967217536,,4,40,140,231.43336963072812,23.37101499071061,,vllm,random,3761.566178177772,4,14564,0,1799.37696900015,3711.2400597434316,3995.6956645371974,17.113475418372214,,2026-03-17,3641.0640581537336,5600,,16.98843430654961,0,,,3890.316000994062,140,1.0000175935604871,1666.1730829982844,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,16.065665482949715,14564,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,19.741872517749062,5600,17.00378892869573,amd/DeepSeek-R1-MXFP4,16.061798502050806,2026-03-18 01:05:25.482000,375.3820473070896,
4,2805.9677868019207,16.361495947057847,482,,482,,2.825852103997022,170.5680206399464,,,2026-mi350x8-deepseek,,238.0,,0.01505449223871511,0.0,3,611.4645945487428,,4,40,140,0.45264225437459854,0.19505684794644623,,vllm,random,5324.41169823368,4,14564,1,610.788865997165,2543.671655752405,2822.715121079964,16.174339485344003,,2026-03-17,5153.843677593733,5600,,16.8800598870439,0,,,2731.0450810036855,140,1.415502245974659,610.8312432515959,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,16.17357673906205,14564,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,16.19535584830634,5600,16.17426544025246,amd/DeepSeek-R1-MXFP4,16.18624849652406,2026-03-18 01:05:37.604000,381.1129051834116,
4,2596.9265263993293,16.422138259804342,482,,482,,2.616937800004962,184.18473683214256,,,2026-mi350x8-deepseek,,225.0,,0.015145507306900088,0.0,3,401.358789238584,,4,40,140,0.4732436535848002,0.2104265245884858,,vllm,random,5749.467946839039,4,14564,2,400.64172499842243,2334.3550550016516,2613.7153591407696,16.1811810188182,,2026-03-17,5565.283210006896,5600,,16.922885359235806,0,,,2521.8694450013572,140,1.5285040401007681,400.6972527495236,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,16.17886807433077,14564,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,16.20259167780099,5600,16.18074687188264,amd/DeepSeek-R1-MXFP4,16.193973999179434,2026-03-18 01:05:49.629000,381.4674062440525,
5,2732.0228303957265,17.073741811327636,551,,550,,2.738285827988875,201.22077628568093,,,2026-mi350x8-deepseek,,276.0,,0.1846552161415815,0.0,3,531.5304742375156,,5,40,140,0.5729661342948127,0.5491180917617707,,vllm,random,5850.375383115442,5,15469,0,530.6996619910933,2343.5137509950437,2735.0685758364853,16.60071904589465,,2026-03-17,5649.154606829761,5600,,17.561784117715433,0,,,2663.9323879935546,140,1.8259598574018232,530.7049495953834,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,16.53668779846869,15469,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,16.91327407125992,5600,16.647994327896527,amd/DeepSeek-R1-MXFP4,16.829907995997928,2026-03-18 01:06:01.678000,449.8583298456001,
5,2935.470233601518,17.03468580089975,551,,549,,2.9500747450074414,186.7749286462944,,,2026-mi350x8-deepseek,,293.0,,1.189293503743466,0.0,3,753.3352240925888,,5,40,140,179.8841475376664,20.396323821605737,,vllm,random,5430.37088369081,5,15469,1,752.1742409880972,2550.331316399388,2946.05328715872,17.80862137795439,,2026-03-17,5243.595955044516,5600,,17.51002072065603,0,,,2854.612659997656,140,1.694872310764922,605.8508800022537,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,16.88916909854374,15469,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,19.139022377554358,5600,17.64914881732519,amd/DeepSeek-R1-MXFP4,16.826884006150067,2026-03-18 01:06:13.895000,439.1945174057948,
5,2633.1600071920548,17.16868639923632,551,,550,,2.6394894319964806,208.75249331202275,,,2026-mi350x8-deepseek,,264.0,,0.19721169080924567,0.0,3,425.0343667087145,,5,40,140,0.6469553528984957,0.5626586821662447,,vllm,random,6069.35561317351,5,15469,2,424.1137420031009,2244.0106611989904,2636.1699463106925,16.665610069742236,,2026-03-17,5860.603119861487,5600,,17.804444926441644,0,,,2564.7063229989726,140,1.8943057469330558,424.13030059542507,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,16.593740937952493,15469,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,16.99962079276597,5600,16.716002981361257,amd/DeepSeek-R1-MXFP4,16.907815006561577,2026-03-18 01:06:25.900000,450.5133259903225,
6,2974.9912104962277,17.3483340004168,577,,576,,2.982178827005555,193.4826962001381,,,2026-mi350x8-deepseek,,306.0,,2.240017946038474,0.0,3,762.3980008524086,,6,40,140,224.0562150097098,26.429750902433636,,vllm,random,6307.133505768454,6,18232,0,760.5841179974959,2341.099617665653,2978.783216042939,18.268597206987213,,2026-03-17,6113.650809568316,5600,,18.14023564584204,0,,,2470.448554500763,140,2.0119517802440705,602.7834001652081,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,17.035067505547513,18232,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,22.400391259065668,5600,18.304651299469555,amd/DeepSeek-R1-MXFP4,16.913419000047725,2026-03-18 01:06:38.251000,662.8122673354706,
6,2794.3800624998403,17.1668989052705,577,,576,,2.8016282089956803,205.95166701538935,,,2026-mi350x8-deepseek,,280.0,,0.2109179652001244,0.0,3,589.7197453428817,,6,40,140,0.7483491458362664,0.5484571672420945,,vllm,random,6713.596022343949,6,18232,1,588.612777995877,2174.0626901664655,2798.154987849557,16.659485486008254,,2026-03-17,6507.644355328559,5600,,17.54912813339615,0,,,2324.6624835010152,140,2.141611788721553,588.6655621652608,http://tp8-vllm-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-vllm-0.16.0,16.72434285143781,18232,,10000.0,power-bench-sglang-68b86d7554-g5tx2,rs-power-cpu-pool-vhkcw,16.999512131039783,5600,16.74438241397093,amd/DeepSeek-R1-MXFP4,16.898902496905066,2026-03-18 01:06:50.467000,662.3300358968503,
